entry,at,order
"-- starting hand #118  (No Limit Texas Hold'em) (dealer: ""aron @ XNSdXZIPm0"") --",2022-01-24T09:53:53.037Z,164301803303700
"-- ending hand #117 --",2022-01-24T09:53:50.036Z,164301803003602
"""Jared @ h0BlfhuN9N"" collected 8.50 from pot",2022-01-24T09:53:50.036Z,164301803003601
"Uncalled bet of 6.37 returned to ""Jared @ h0BlfhuN9N""",2022-01-24T09:53:50.036Z,164301803003600
"""aron @ XNSdXZIPm0"" folds",2022-01-24T09:53:49.187Z,164301802918700
"""Jared @ h0BlfhuN9N"" bets 6.37",2022-01-24T09:53:48.248Z,164301802824800
"""aron @ XNSdXZIPm0"" checks",2022-01-24T09:53:39.782Z,164301801978200
"River: J♥, 4♠, K♣, 6♣ [10♦]",2022-01-24T09:53:34.229Z,164301801422900
"""Jared @ h0BlfhuN9N"" calls 2.00",2022-01-24T09:53:33.407Z,164301801340700
"""aron @ XNSdXZIPm0"" bets 2.00",2022-01-24T09:53:31.981Z,164301801198100
"Turn: J♥, 4♠, K♣ [6♣]",2022-01-24T09:53:28.820Z,164301800882000
"""Jared @ h0BlfhuN9N"" calls 1.50",2022-01-24T09:53:28.006Z,164301800800600
"""aron @ XNSdXZIPm0"" bets 1.50",2022-01-24T09:53:25.717Z,164301800571700
"Flop:  [J♥, 4♠, K♣]",2022-01-24T09:53:15.216Z,164301799521600
"""Jared @ h0BlfhuN9N"" calls 0.75",2022-01-24T09:53:14.377Z,164301799437700
"""aron @ XNSdXZIPm0"" raises to 0.75",2022-01-24T09:53:12.248Z,164301799224800
"""Sam @ QR-4gITocS"" folds",2022-01-24T09:53:09.105Z,164301798910500
"""Bennie @ 0M9SdU25_W"" folds",2022-01-24T09:53:08.106Z,164301798810600
"""#1 Zach @ vAnWuTY_FS"" folds",2022-01-24T09:53:07.116Z,164301798711600
"""Real #1 Zach @ BBsZMWPFSI"" folds",2022-01-24T09:53:06.177Z,164301798617700
"""Aidan @ Cjnby_nuhl"" folds",2022-01-24T09:53:01.860Z,164301798186000
"""Jared @ h0BlfhuN9N"" posts a big blind of 0.20",2022-01-24T09:53:00.811Z,164301798081110
"""aron @ XNSdXZIPm0"" posts a small blind of 0.10",2022-01-24T09:53:00.811Z,164301798081109
"Your hand is 7♠, J♠",2022-01-24T09:53:00.811Z,164301798081103
"Player stacks: #1 ""Aidan @ Cjnby_nuhl"" (34.90) | #2 ""Real #1 Zach @ BBsZMWPFSI"" (67.63) | #4 ""#1 Zach @ vAnWuTY_FS"" (17.95) | #5 ""Bennie @ 0M9SdU25_W"" (85.44) | #6 ""Sam @ QR-4gITocS"" (109.14) | #8 ""aron @ XNSdXZIPm0"" (42.90) | #9 ""Jared @ h0BlfhuN9N"" (24.54)",2022-01-24T09:53:00.811Z,164301798081101
"-- starting hand #117  (No Limit Texas Hold'em) (dealer: ""Sam @ QR-4gITocS"") --",2022-01-24T09:53:00.811Z,164301798081100
"-- ending hand #116 --",2022-01-24T09:52:57.790Z,164301797779002
"""aron @ XNSdXZIPm0"" collected 3.30 from pot",2022-01-24T09:52:57.790Z,164301797779001
"Uncalled bet of 2.50 returned to ""aron @ XNSdXZIPm0""",2022-01-24T09:52:57.790Z,164301797779000
"""Bennie @ 0M9SdU25_W"" folds",2022-01-24T09:52:56.818Z,164301797681800
"""aron @ XNSdXZIPm0"" bets 2.50",2022-01-24T09:52:54.543Z,164301797454300
"Turn: K♠, 4♠, 9♠ [Q♦]",2022-01-24T09:52:49.586Z,164301796958600
"""Bennie @ 0M9SdU25_W"" calls 1.00",2022-01-24T09:52:48.682Z,164301796868200
"""aron @ XNSdXZIPm0"" bets 1.00",2022-01-24T09:52:46.099Z,164301796609900
"Flop:  [K♠, 4♠, 9♠]",2022-01-24T09:52:34.977Z,164301795497700
"""aron @ XNSdXZIPm0"" calls 0.60",2022-01-24T09:52:34.073Z,164301795407300
"""Sam @ QR-4gITocS"" folds",2022-01-24T09:52:33.052Z,164301795305200
"""Bennie @ 0M9SdU25_W"" raises to 0.60",2022-01-24T09:52:28.221Z,164301794822100
"""#1 Zach @ vAnWuTY_FS"" folds",2022-01-24T09:52:21.950Z,164301794195000
"""Real #1 Zach @ BBsZMWPFSI"" folds",2022-01-24T09:52:20.952Z,164301794095200
"""Aidan @ Cjnby_nuhl"" folds",2022-01-24T09:52:14.328Z,164301793432800
"""Jared @ h0BlfhuN9N"" folds",2022-01-24T09:52:13.333Z,164301793333300
"""aron @ XNSdXZIPm0"" posts a big blind of 0.20",2022-01-24T09:52:10.426Z,164301793042610
"""Sam @ QR-4gITocS"" posts a small blind of 0.10",2022-01-24T09:52:10.426Z,164301793042609
"Your hand is K♦, 9♣",2022-01-24T09:52:10.426Z,164301793042603
"Player stacks: #1 ""Aidan @ Cjnby_nuhl"" (34.90) | #2 ""Real #1 Zach @ BBsZMWPFSI"" (67.63) | #4 ""#1 Zach @ vAnWuTY_FS"" (17.95) | #5 ""Bennie @ 0M9SdU25_W"" (87.04) | #6 ""Sam @ QR-4gITocS"" (109.24) | #8 ""aron @ XNSdXZIPm0"" (41.20) | #9 ""Jared @ h0BlfhuN9N"" (24.54)",2022-01-24T09:52:10.426Z,164301793042601
"-- starting hand #116  (No Limit Texas Hold'em) (dealer: ""Bennie @ 0M9SdU25_W"") --",2022-01-24T09:52:10.426Z,164301793042600
"-- ending hand #115 --",2022-01-24T09:52:07.419Z,164301792741902
"""Bennie @ 0M9SdU25_W"" collected 5.00 from pot",2022-01-24T09:52:07.419Z,164301792741901
"Uncalled bet of 3.75 returned to ""Bennie @ 0M9SdU25_W""",2022-01-24T09:52:07.419Z,164301792741900
"""aron @ XNSdXZIPm0"" folds",2022-01-24T09:52:06.606Z,164301792660600
"""Bennie @ 0M9SdU25_W"" bets 3.75",2022-01-24T09:51:56.675Z,164301791667500
"Turn: 3♥, 8♣, 9♦ [5♦]",2022-01-24T09:51:49.007Z,164301790900700
"""aron @ XNSdXZIPm0"" calls 1.20",2022-01-24T09:51:48.100Z,164301790810000
"""Bennie @ 0M9SdU25_W"" bets 1.20",2022-01-24T09:51:35.397Z,164301789539700
"Flop:  [3♥, 8♣, 9♦]",2022-01-24T09:51:25.457Z,164301788545700
"""aron @ XNSdXZIPm0"" calls 1.20",2022-01-24T09:51:24.618Z,164301788461800
"""Sam @ QR-4gITocS"" folds",2022-01-24T09:51:23.704Z,164301788370400
"""Bennie @ 0M9SdU25_W"" raises to 1.20",2022-01-24T09:51:18.351Z,164301787835100
"""#1 Zach @ vAnWuTY_FS"" folds",2022-01-24T09:51:13.154Z,164301787315400
"""Real #1 Zach @ BBsZMWPFSI"" folds",2022-01-24T09:51:12.186Z,164301787218600
"""Aidan @ Cjnby_nuhl"" folds",2022-01-24T09:51:11.148Z,164301787114800
"""Jared @ h0BlfhuN9N"" folds",2022-01-24T09:51:10.202Z,164301787020200
"""aron @ XNSdXZIPm0"" raises to 0.50",2022-01-24T09:51:09.279Z,164301786927900
"""Sam @ QR-4gITocS"" posts a big blind of 0.20",2022-01-24T09:51:04.446Z,164301786444610
"""Bennie @ 0M9SdU25_W"" posts a small blind of 0.10",2022-01-24T09:51:04.446Z,164301786444609
"Your hand is Q♦, 4♥",2022-01-24T09:51:04.446Z,164301786444603
"Player stacks: #1 ""Aidan @ Cjnby_nuhl"" (34.90) | #2 ""Real #1 Zach @ BBsZMWPFSI"" (67.63) | #4 ""#1 Zach @ vAnWuTY_FS"" (17.95) | #5 ""Bennie @ 0M9SdU25_W"" (84.44) | #6 ""Sam @ QR-4gITocS"" (109.44) | #8 ""aron @ XNSdXZIPm0"" (43.60) | #9 ""Jared @ h0BlfhuN9N"" (24.54)",2022-01-24T09:51:04.446Z,164301786444601
"-- starting hand #115  (No Limit Texas Hold'em) (dealer: ""#1 Zach @ vAnWuTY_FS"") --",2022-01-24T09:51:04.446Z,164301786444600
"-- ending hand #114 --",2022-01-24T09:51:01.444Z,164301786144402
"""aron @ XNSdXZIPm0"" collected 1.60 from pot",2022-01-24T09:51:01.444Z,164301786144401
"Uncalled bet of 1.60 returned to ""aron @ XNSdXZIPm0""",2022-01-24T09:51:01.444Z,164301786144400
"""Bennie @ 0M9SdU25_W"" folds",2022-01-24T09:51:00.515Z,164301786051500
"""Jared @ h0BlfhuN9N"" folds",2022-01-24T09:50:58.948Z,164301785894800
"""aron @ XNSdXZIPm0"" bets 1.60",2022-01-24T09:50:57.902Z,164301785790200
"""Bennie @ 0M9SdU25_W"" checks",2022-01-24T09:50:53.040Z,164301785304000
"Flop:  [K♥, 4♦, Q♦]",2022-01-24T09:50:48.631Z,164301784863100
"""Bennie @ 0M9SdU25_W"" calls 0.50",2022-01-24T09:50:47.802Z,164301784780200
"""#1 Zach @ vAnWuTY_FS"" folds",2022-01-24T09:50:40.938Z,164301784093800
"""Real #1 Zach @ BBsZMWPFSI"" folds",2022-01-24T09:50:39.859Z,164301783985900
"""Aidan @ Cjnby_nuhl"" folds",2022-01-24T09:50:38.546Z,164301783854600
"""Jared @ h0BlfhuN9N"" calls 0.50",2022-01-24T09:50:37.493Z,164301783749300
"""aron @ XNSdXZIPm0"" raises to 0.50",2022-01-24T09:50:35.271Z,164301783527100
"""Sam @ QR-4gITocS"" folds",2022-01-24T09:50:29.697Z,164301782969700
"""Bennie @ 0M9SdU25_W"" posts a big blind of 0.20",2022-01-24T09:50:27.012Z,164301782701211
"""#1 Zach @ vAnWuTY_FS"" posts a small blind of 0.10",2022-01-24T09:50:27.012Z,164301782701210
"Your hand is 5♥, J♦",2022-01-24T09:50:27.012Z,164301782701204
"Player stacks: #1 ""Aidan @ Cjnby_nuhl"" (34.90) | #2 ""Real #1 Zach @ BBsZMWPFSI"" (67.63) | #4 ""#1 Zach @ vAnWuTY_FS"" (18.05) | #5 ""Bennie @ 0M9SdU25_W"" (84.94) | #6 ""Sam @ QR-4gITocS"" (109.44) | #8 ""aron @ XNSdXZIPm0"" (42.50) | #9 ""Jared @ h0BlfhuN9N"" (25.04)",2022-01-24T09:50:27.012Z,164301782701202
"-- starting hand #114  (No Limit Texas Hold'em) (dead button) --",2022-01-24T09:50:27.012Z,164301782701201
"The player ""Rohan @ cb_1tyfgts"" quits the game with a stack of 0.00.",2022-01-24T09:50:27.012Z,164301782701200
"""Jared @ h0BlfhuN9N"" shows a 8♠, J♦.",2022-01-24T09:50:25.037Z,164301782503700
"-- ending hand #113 --",2022-01-24T09:50:23.211Z,164301782321101
"""Bennie @ 0M9SdU25_W"" collected 23.84 from pot with Two Pair, A's & J's (combination: A♠, A♥, J♣, J♥, K♣)",2022-01-24T09:50:23.211Z,164301782321100
"River: 6♦, J♥, 8♥, A♥ [K♣]",2022-01-24T09:50:19.038Z,164301781903800
"Turn: 6♦, J♥, 8♥ [A♥]",2022-01-24T09:50:15.029Z,164301781502900
"""Bennie @ 0M9SdU25_W"" shows a J♣, A♠.",2022-01-24T09:50:11.001Z,164301781100101
"""Rohan @ cb_1tyfgts"" shows a J♠, Q♦.",2022-01-24T09:50:11.001Z,164301781100100
"Some players choose to not run it twice.",2022-01-24T09:50:10.121Z,164301781012101
"""Rohan @ cb_1tyfgts"" chooses to not run it twice.",2022-01-24T09:50:10.121Z,164301781012100
"Remaining players decide whether to run it twice.",2022-01-24T09:50:08.148Z,164301780814801
"""Bennie @ 0M9SdU25_W"" calls 9.58",2022-01-24T09:50:08.148Z,164301780814800
"""Rohan @ cb_1tyfgts"" raises to 9.58 and go all in",2022-01-24T09:50:05.699Z,164301780569900
"""Bennie @ 0M9SdU25_W"" raises to 4.20",2022-01-24T09:50:01.052Z,164301780105200
"""Rohan @ cb_1tyfgts"" bets 2.00",2022-01-24T09:49:51.184Z,164301779118400
"Flop:  [6♦, J♥, 8♥]",2022-01-24T09:49:44.182Z,164301778418200
"""#1 Zach @ vAnWuTY_FS"" folds",2022-01-24T09:49:43.324Z,164301778332400
"""Rohan @ cb_1tyfgts"" calls 2.24",2022-01-24T09:49:42.403Z,164301778240300
"""Real #1 Zach @ BBsZMWPFSI"" folds",2022-01-24T09:49:40.957Z,164301778095700
"""Aidan @ Cjnby_nuhl"" folds",2022-01-24T09:49:39.882Z,164301777988200
"""Jared @ h0BlfhuN9N"" folds",2022-01-24T09:49:38.873Z,164301777887300
"""aron @ XNSdXZIPm0"" folds",2022-01-24T09:49:37.881Z,164301777788100
"""Sam @ QR-4gITocS"" folds",2022-01-24T09:49:36.895Z,164301777689500
"""Bennie @ 0M9SdU25_W"" raises to 2.24",2022-01-24T09:49:33.706Z,164301777370600
"""#1 Zach @ vAnWuTY_FS"" posts a big blind of 0.20",2022-01-24T09:49:24.007Z,164301776400711
"""Rohan @ cb_1tyfgts"" posts a small blind of 0.10",2022-01-24T09:49:24.007Z,164301776400710
"Your hand is 2♣, K♦",2022-01-24T09:49:24.007Z,164301776400703
"Player stacks: #1 ""Aidan @ Cjnby_nuhl"" (34.90) | #2 ""Real #1 Zach @ BBsZMWPFSI"" (67.63) | #3 ""Rohan @ cb_1tyfgts"" (11.82) | #4 ""#1 Zach @ vAnWuTY_FS"" (18.25) | #5 ""Bennie @ 0M9SdU25_W"" (72.92) | #6 ""Sam @ QR-4gITocS"" (109.44) | #8 ""aron @ XNSdXZIPm0"" (42.50) | #9 ""Jared @ h0BlfhuN9N"" (25.04)",2022-01-24T09:49:24.007Z,164301776400701
"-- starting hand #113  (No Limit Texas Hold'em) (dealer: ""Real #1 Zach @ BBsZMWPFSI"") --",2022-01-24T09:49:24.007Z,164301776400700
"-- ending hand #112 --",2022-01-24T09:49:21.002Z,164301776100202
"""Aidan @ Cjnby_nuhl"" collected 17.70 from pot with Straight, K High (combination: K♦, Q♠, J♠, 10♦, 9♦)",2022-01-24T09:49:21.002Z,164301776100201
"""Aidan @ Cjnby_nuhl"" shows a K♦, 9♦.",2022-01-24T09:49:21.002Z,164301776100200
"""Rohan @ cb_1tyfgts"" calls 5.00",2022-01-24T09:49:20.191Z,164301776019100
"""Aidan @ Cjnby_nuhl"" bets 5.00",2022-01-24T09:49:18.500Z,164301775850000
"""Rohan @ cb_1tyfgts"" checks",2022-01-24T09:49:10.423Z,164301775042300
"River: 5♥, Q♠, J♠, 10♦ [5♦]",2022-01-24T09:49:07.114Z,164301774711400
"""Rohan @ cb_1tyfgts"" calls 2.00",2022-01-24T09:49:06.269Z,164301774626900
"""Aidan @ Cjnby_nuhl"" bets 2.00",2022-01-24T09:49:04.218Z,164301774421800
"""Rohan @ cb_1tyfgts"" checks",2022-01-24T09:48:56.409Z,164301773640900
"Turn: 5♥, Q♠, J♠ [10♦]",2022-01-24T09:48:52.909Z,164301773290900
"""Rohan @ cb_1tyfgts"" calls 1.00",2022-01-24T09:48:51.961Z,164301773196100
"""Aidan @ Cjnby_nuhl"" bets 1.00",2022-01-24T09:48:50.129Z,164301773012900
"""Rohan @ cb_1tyfgts"" checks",2022-01-24T09:48:45.380Z,164301772538000
"Flop:  [5♥, Q♠, J♠]",2022-01-24T09:48:37.299Z,164301771729900
"""Rohan @ cb_1tyfgts"" calls 0.80",2022-01-24T09:48:36.379Z,164301771637900
"""Real #1 Zach @ BBsZMWPFSI"" folds",2022-01-24T09:48:34.743Z,164301771474300
"""Aidan @ Cjnby_nuhl"" raises to 0.80",2022-01-24T09:48:33.376Z,164301771337600
"""Jared @ h0BlfhuN9N"" folds",2022-01-24T09:48:30.950Z,164301771095000
"""aron @ XNSdXZIPm0"" folds",2022-01-24T09:48:29.956Z,164301770995600
"""Sam @ QR-4gITocS"" folds",2022-01-24T09:48:28.901Z,164301770890100
"""Bennie @ 0M9SdU25_W"" folds",2022-01-24T09:48:21.558Z,164301770155800
"""#1 Zach @ vAnWuTY_FS"" folds",2022-01-24T09:48:19.640Z,164301769964000
"""Rohan @ cb_1tyfgts"" posts a big blind of 0.20",2022-01-24T09:48:17.850Z,164301769785011
"""Real #1 Zach @ BBsZMWPFSI"" posts a small blind of 0.10",2022-01-24T09:48:17.850Z,164301769785010
"Your hand is K♣, 4♦",2022-01-24T09:48:17.850Z,164301769785003
"Player stacks: #1 ""Aidan @ Cjnby_nuhl"" (26.00) | #2 ""Real #1 Zach @ BBsZMWPFSI"" (67.73) | #3 ""Rohan @ cb_1tyfgts"" (20.62) | #4 ""#1 Zach @ vAnWuTY_FS"" (18.25) | #5 ""Bennie @ 0M9SdU25_W"" (72.92) | #6 ""Sam @ QR-4gITocS"" (109.44) | #8 ""aron @ XNSdXZIPm0"" (42.50) | #9 ""Jared @ h0BlfhuN9N"" (25.04)",2022-01-24T09:48:17.850Z,164301769785001
"-- starting hand #112  (No Limit Texas Hold'em) (dealer: ""Aidan @ Cjnby_nuhl"") --",2022-01-24T09:48:17.850Z,164301769785000
"-- ending hand #111 --",2022-01-24T09:48:14.850Z,164301769485002
"""Aidan @ Cjnby_nuhl"" collected 11.40 from pot",2022-01-24T09:48:14.850Z,164301769485001
"Uncalled bet of 5.00 returned to ""Aidan @ Cjnby_nuhl""",2022-01-24T09:48:14.850Z,164301769485000
"""Bennie @ 0M9SdU25_W"" folds",2022-01-24T09:48:13.982Z,164301769398200
"""Aidan @ Cjnby_nuhl"" bets 5.00",2022-01-24T09:48:10.210Z,164301769021000
"River: 9♣, A♦, 2♦, 4♠ [2♣]",2022-01-24T09:47:57.605Z,164301767760500
"""Bennie @ 0M9SdU25_W"" calls 3.00",2022-01-24T09:47:56.648Z,164301767664800
"""Aidan @ Cjnby_nuhl"" bets 3.00",2022-01-24T09:47:50.961Z,164301767096100
"Turn: 9♣, A♦, 2♦ [4♠]",2022-01-24T09:47:44.997Z,164301766499700
"""Bennie @ 0M9SdU25_W"" calls 1.40",2022-01-24T09:47:44.037Z,164301766403700
"""Rohan @ cb_1tyfgts"" folds",2022-01-24T09:47:36.196Z,164301765619600
"""Aidan @ Cjnby_nuhl"" bets 1.40",2022-01-24T09:47:33.276Z,164301765327600
"Flop:  [9♣, A♦, 2♦]",2022-01-24T09:47:27.181Z,164301764718100
"""Bennie @ 0M9SdU25_W"" calls 0.80",2022-01-24T09:47:26.340Z,164301764634000
"""Rohan @ cb_1tyfgts"" calls 0.80",2022-01-24T09:47:24.136Z,164301764413600
"""Real #1 Zach @ BBsZMWPFSI"" folds",2022-01-24T09:47:22.682Z,164301764268200
"""Aidan @ Cjnby_nuhl"" raises to 0.80",2022-01-24T09:47:16.201Z,164301763620100
"""Jared @ h0BlfhuN9N"" folds",2022-01-24T09:47:13.869Z,164301763386900
"""aron @ XNSdXZIPm0"" folds",2022-01-24T09:47:12.912Z,164301763291200
"""Sam @ QR-4gITocS"" folds",2022-01-24T09:47:11.955Z,164301763195500
"""Bennie @ 0M9SdU25_W"" calls 0.20",2022-01-24T09:47:10.901Z,164301763090100
"""#1 Zach @ vAnWuTY_FS"" folds",2022-01-24T09:47:08.325Z,164301762832500
"""Rohan @ cb_1tyfgts"" calls 0.20",2022-01-24T09:47:07.343Z,164301762734300
"""Real #1 Zach @ BBsZMWPFSI"" posts a big blind of 0.20",2022-01-24T09:47:04.211Z,164301762421111
"""Aidan @ Cjnby_nuhl"" posts a small blind of 0.10",2022-01-24T09:47:04.211Z,164301762421110
"Your hand is A♣, 3♦",2022-01-24T09:47:04.211Z,164301762421103
"Player stacks: #1 ""Aidan @ Cjnby_nuhl"" (19.80) | #2 ""Real #1 Zach @ BBsZMWPFSI"" (67.93) | #3 ""Rohan @ cb_1tyfgts"" (21.42) | #4 ""#1 Zach @ vAnWuTY_FS"" (18.25) | #5 ""Bennie @ 0M9SdU25_W"" (78.12) | #6 ""Sam @ QR-4gITocS"" (109.44) | #8 ""aron @ XNSdXZIPm0"" (42.50) | #9 ""Jared @ h0BlfhuN9N"" (25.04)",2022-01-24T09:47:04.211Z,164301762421101
"-- starting hand #111  (No Limit Texas Hold'em) (dealer: ""Jared @ h0BlfhuN9N"") --",2022-01-24T09:47:04.211Z,164301762421100
"-- ending hand #110 --",2022-01-24T09:47:01.299Z,164301762129902
"""Aidan @ Cjnby_nuhl"" collected 0.50 from pot",2022-01-24T09:47:01.299Z,164301762129901
"Uncalled bet of 0.60 returned to ""Aidan @ Cjnby_nuhl""",2022-01-24T09:47:01.299Z,164301762129900
"""aron @ XNSdXZIPm0"" folds",2022-01-24T09:47:00.457Z,164301762045700
"""Aidan @ Cjnby_nuhl"" raises to 0.80",2022-01-24T09:46:58.784Z,164301761878400
"""Jared @ h0BlfhuN9N"" folds",2022-01-24T09:46:55.130Z,164301761513000
"""aron @ XNSdXZIPm0"" calls 0.20",2022-01-24T09:46:44.250Z,164301760425000
"""Sam @ QR-4gITocS"" folds",2022-01-24T09:46:42.990Z,164301760299000
"""Bennie @ 0M9SdU25_W"" folds",2022-01-24T09:46:41.982Z,164301760198200
"""#1 Zach @ vAnWuTY_FS"" folds",2022-01-24T09:46:40.986Z,164301760098600
"""Rohan @ cb_1tyfgts"" folds",2022-01-24T09:46:40.055Z,164301760005500
"""Real #1 Zach @ BBsZMWPFSI"" folds",2022-01-24T09:46:37.006Z,164301759700600
"""Aidan @ Cjnby_nuhl"" posts a big blind of 0.20",2022-01-24T09:46:30.726Z,164301759072613
"""Jared @ h0BlfhuN9N"" posts a small blind of 0.10",2022-01-24T09:46:30.726Z,164301759072612
"Your hand is 10♦, 8♥",2022-01-24T09:46:30.726Z,164301759072605
"Player stacks: #1 ""Aidan @ Cjnby_nuhl"" (19.50) | #2 ""Real #1 Zach @ BBsZMWPFSI"" (67.93) | #3 ""Rohan @ cb_1tyfgts"" (21.42) | #4 ""#1 Zach @ vAnWuTY_FS"" (18.25) | #5 ""Bennie @ 0M9SdU25_W"" (78.12) | #6 ""Sam @ QR-4gITocS"" (109.44) | #8 ""aron @ XNSdXZIPm0"" (42.70) | #9 ""Jared @ h0BlfhuN9N"" (25.14)",2022-01-24T09:46:30.726Z,164301759072603
"-- starting hand #110  (No Limit Texas Hold'em) (dealer: ""aron @ XNSdXZIPm0"") --",2022-01-24T09:46:30.726Z,164301759072602
"The player ""Ananya @ bkdD3UGpKq"" quits the game with a stack of 79.50.",2022-01-24T09:46:30.726Z,164301759072601
"The player ""Ananya @ bkdD3UGpKq"" stand up with the stack of 79.50.",2022-01-24T09:46:30.726Z,164301759072600
"-- ending hand #109 --",2022-01-24T09:46:27.677Z,164301758767703
"""Rohan @ cb_1tyfgts"" shows a A♣, K♣.",2022-01-24T09:46:27.677Z,164301758767702
"""Sam @ QR-4gITocS"" collected 11.66 from pot with Two Pair, Q's & 7's (combination: Q♣, Q♠, 7♦, 7♥, 9♣)",2022-01-24T09:46:27.677Z,164301758767701
"""Sam @ QR-4gITocS"" shows a Q♣, Q♠.",2022-01-24T09:46:27.677Z,164301758767700
"""Sam @ QR-4gITocS"" calls 1.23",2022-01-24T09:46:26.782Z,164301758678200
"""Rohan @ cb_1tyfgts"" bets 1.23",2022-01-24T09:46:21.584Z,164301758158400
"River: 7♦, 8♠, 6♣, 9♣ [7♥]",2022-01-24T09:46:12.209Z,164301757220900
"""Sam @ QR-4gITocS"" checks",2022-01-24T09:46:11.344Z,164301757134400
"""Rohan @ cb_1tyfgts"" checks",2022-01-24T09:46:08.289Z,164301756828900
"Turn: 7♦, 8♠, 6♣ [9♣]",2022-01-24T09:46:05.505Z,164301756550500
"""Rohan @ cb_1tyfgts"" calls 2.30",2022-01-24T09:46:04.601Z,164301756460100
"""Jared @ h0BlfhuN9N"" folds",2022-01-24T09:46:02.039Z,164301756203900
"""Sam @ QR-4gITocS"" bets 2.30",2022-01-24T09:45:59.841Z,164301755984100
"""Rohan @ cb_1tyfgts"" checks",2022-01-24T09:45:51.378Z,164301755137800
"""Jared @ h0BlfhuN9N"" checks",2022-01-24T09:45:48.416Z,164301754841600
"Flop:  [7♦, 8♠, 6♣]",2022-01-24T09:45:46.666Z,164301754666600
"""Jared @ h0BlfhuN9N"" calls 1.50",2022-01-24T09:45:45.801Z,164301754580100
"""Sam @ QR-4gITocS"" calls 1.50",2022-01-24T09:45:43.778Z,164301754377800
"""Rohan @ cb_1tyfgts"" raises to 1.50",2022-01-24T09:45:37.278Z,164301753727800
"""Jared @ h0BlfhuN9N"" calls 0.72",2022-01-24T09:45:31.443Z,164301753144300
"""aron @ XNSdXZIPm0"" folds",2022-01-24T09:45:28.192Z,164301752819200
"""Ananya @ bkdD3UGpKq"" folds",2022-01-24T09:45:23.414Z,164301752341400
"""Sam @ QR-4gITocS"" raises to 0.72",2022-01-24T09:45:22.295Z,164301752229500
"""Bennie @ 0M9SdU25_W"" folds",2022-01-24T09:45:15.211Z,164301751521100
"""#1 Zach @ vAnWuTY_FS"" folds",2022-01-24T09:45:14.252Z,164301751425200
"""Rohan @ cb_1tyfgts"" calls 0.20",2022-01-24T09:45:11.882Z,164301751188200
"""Real #1 Zach @ BBsZMWPFSI"" folds",2022-01-24T09:45:10.092Z,164301751009200
"""Aidan @ Cjnby_nuhl"" folds",2022-01-24T09:45:01.312Z,164301750131200
"""Jared @ h0BlfhuN9N"" posts a big blind of 0.20",2022-01-24T09:45:00.436Z,164301750043612
"""aron @ XNSdXZIPm0"" posts a small blind of 0.10",2022-01-24T09:45:00.436Z,164301750043611
"Your hand is 10♠, 5♥",2022-01-24T09:45:00.436Z,164301750043603
"Player stacks: #1 ""Aidan @ Cjnby_nuhl"" (19.50) | #2 ""Real #1 Zach @ BBsZMWPFSI"" (67.93) | #3 ""Rohan @ cb_1tyfgts"" (26.45) | #4 ""#1 Zach @ vAnWuTY_FS"" (18.25) | #5 ""Bennie @ 0M9SdU25_W"" (78.12) | #6 ""Sam @ QR-4gITocS"" (102.81) | #7 ""Ananya @ bkdD3UGpKq"" (79.50) | #8 ""aron @ XNSdXZIPm0"" (42.80) | #9 ""Jared @ h0BlfhuN9N"" (26.64)",2022-01-24T09:45:00.436Z,164301750043601
"-- starting hand #109  (No Limit Texas Hold'em) (dealer: ""Ananya @ bkdD3UGpKq"") --",2022-01-24T09:45:00.436Z,164301750043600
"-- ending hand #108 --",2022-01-24T09:44:57.433Z,164301749743302
"""aron @ XNSdXZIPm0"" collected 0.20 from pot",2022-01-24T09:44:57.433Z,164301749743301
"Uncalled bet of 0.10 returned to ""aron @ XNSdXZIPm0""",2022-01-24T09:44:57.433Z,164301749743300
"""Ananya @ bkdD3UGpKq"" folds",2022-01-24T09:44:56.571Z,164301749657100
"""Sam @ QR-4gITocS"" folds",2022-01-24T09:44:55.526Z,164301749552600
"""Bennie @ 0M9SdU25_W"" folds",2022-01-24T09:44:51.728Z,164301749172800
"""#1 Zach @ vAnWuTY_FS"" folds",2022-01-24T09:44:50.739Z,164301749073900
"""Rohan @ cb_1tyfgts"" folds",2022-01-24T09:44:49.792Z,164301748979200
"""Real #1 Zach @ BBsZMWPFSI"" folds",2022-01-24T09:44:48.253Z,164301748825300
"""Aidan @ Cjnby_nuhl"" folds",2022-01-24T09:44:44.328Z,164301748432800
"""Jared @ h0BlfhuN9N"" folds",2022-01-24T09:44:43.300Z,164301748330000
"""aron @ XNSdXZIPm0"" posts a big blind of 0.20",2022-01-24T09:44:41.290Z,164301748129012
"""Ananya @ bkdD3UGpKq"" posts a small blind of 0.10",2022-01-24T09:44:41.290Z,164301748129011
"Your hand is 8♣, J♣",2022-01-24T09:44:41.290Z,164301748129003
